EVI,Albedo,PVR,NDII
0.7553967517767478,0.251324758969805,0.399426829419436,0.5369923513495031
0.680658288668195,0.22294641262886603,0.32136496634807693,0.538581377473494
0.703568866898421,0.234027125885559,0.34425670386764506,0.54294555387449
0.7426223963508319,0.24861701315789497,0.39098102954226793,0.5288374410231529
0.54100129727213,0.203173627272727,0.135036878137953,0.5919660890673891
0.7272986878592809,0.245510520697168,0.361278406008545,0.530008018315656
0.7839678053152421,0.26906949285714304,0.412264903153142,0.506371630182492
0.772741588007414,0.259807641853513,0.38583706919880395,0.5285258610168521
0.736331105171484,0.24515569801444,0.37017481655370293,0.528113537307717
0.706265984399298,0.24093187706422,0.34389457482042,0.546235373958548
0.7681442421028849,0.25972806461039005,0.4144287227499361,0.52585403879905
0.7362865404651658,0.244577314508929,0.378078422378731,0.526697954140667
0.762245600110821,0.25622612074364004,0.369082497234242,0.541234867113195
0.7124359356252951,0.234452683881064,0.333463526274523,0.532546102655245
0.5845951810051949,0.18564121103047895,0.311394732413669,0.512007540746971
0.701838103314835,0.235389902108434,0.34920732700880697,0.514430170117
0.456562919434979,0.13714024527027,0.17559383614895602,0.5268042145116201
0.6972918835107261,0.230279060344828,0.358392347355517,0.523531469682337
0.725352129869395,0.244602267741936,0.373007021377502,0.5329137699827821
0.731072063687019,0.24698023526315802,0.373753713284465,0.556234285586105
0.7596931980259879,0.258661599421965,0.380748054306164,0.518425779202394
0.724720393031572,0.24134278872727302,0.334034245784327,0.53364742271185
0.30179358038591897,0.107746593457944,0.0024296572037233,0.5503628617005861
0.73642563204861,0.24691863339285697,0.38994523164601796,0.527864325643655
0.5607534195321371,0.174946825496689,0.19979621844460801,0.492461352169177
0.6511921173821701,0.21819434,0.264859787218007,0.543267014666747
0.649749330790819,0.21078888966666698,0.29732712479055395,0.49825406105627795
0.71564248144565,0.23382135391969397,0.39325906150766105,0.513459210036571
0.757379211677642,0.257717927272727,0.36338270228634095,0.521096302272552
0.755519376154354,0.255581007142857,0.36425234232089604,0.513206585186388
0.695221751237925,0.23373501521739104,0.303238714280216,0.528620077689273
0.6300305263445639,0.208981854237288,0.22496763902675698,0.5017944783059021
0.714831835520147,0.235929271264368,0.37398802344321297,0.5258262544149821
0.6763832038885811,0.228431719354839,0.299668894081068,0.5731672586667851
0.7498535090243391,0.251655166013072,0.360190999488241,0.537444696091751
0.618950371305616,0.194950031011609,0.341065443328258,0.5154101646571679
0.729040602404814,0.240010011111111,0.374474759803047,0.5567190675916259
0.485273001419262,0.1658043125,0.07475571598223799,0.531340118311022
0.77897696734561,0.262436492032967,0.36504387508954494,0.5275172944465251
0.7217109165742821,0.24131293791821598,0.33290137344063303,0.5370846385629929
0.761274309571732,0.257485602188552,0.342439708900139,0.513709378021489
0.7282726133666759,0.245632519014085,0.39669614987373203,0.522653395493762
0.731834252660193,0.24278348333333302,0.38723430810649,0.553457325272135
0.724808861924494,0.244395817529215,0.35992521071452,0.526757674493274
0.6069540886251579,0.18304029283582102,0.2180354099392,0.5165227378060929
0.7069240800337991,0.245838554761905,0.31730310906396997,0.522354937071158
0.764043336755863,0.259399123067332,0.40049959562632104,0.527507900062352
0.7594441608521691,0.256224677924528,0.431669601744359,0.5271252967445429
0.7357732781809341,0.25063732027026997,0.36870960268083197,0.5671181395703759
0.7616954780329359,0.255403406218487,0.404020233728402,0.516533130157927
0.727345257681067,0.24051755893536103,0.37278815518850295,0.524837649862259
0.762802072421588,0.25939938651685396,0.383481589677011,0.519351514115891
0.7747077170890891,0.260528379763663,0.405716266675262,0.5348608398892349
0.7592843279667629,0.254459098675497,0.410802180432427,0.541899056522065
0.7219464797630321,0.23676660120481896,0.3997600070203429,0.526808956673039
0.7906446128615071,0.274059074958814,0.409375115147563,0.520584689474096
0.6949630485306171,0.227939513207547,0.35078754621890196,0.52689447549665
0.748762999804571,0.25126085,0.376566070502315,0.54883779639043
0.6799252487344101,0.220522447020934,0.32767593408902695,0.518369987606497
0.7701271488724251,0.258709494915254,0.376347639186576,0.535283886862261
0.722441018108754,0.239521633333333,0.375350722143007,0.561669443205755
0.7506798142677841,0.251738024678112,0.39314582543200605,0.522917317587599
0.7410127481649291,0.250612687671233,0.371130118793865,0.516290683867568
0.7165901010394978,0.23573170693069298,0.399282968599143,0.534878848409685
0.7413835374642901,0.24940351920731696,0.385439593699855,0.518044528825769
0.7480123911540921,0.254217153125,0.320957178630265,0.546812016094813
0.276764345050854,0.12893107156862701,-0.0670040827707651,0.49640538615344704
0.726514257944624,0.23849424423076898,0.393757237352945,0.510315790326841
0.7532262839720508,0.251546730624093,0.400211185332541,0.529423812817012
0.7298563035528709,0.242775540625,0.395677838997683,0.51503071850828
